Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
549,Benedikt Proebstl,icebene69,https://www.tiktok.com/@icebene69,Grünes herz nich im ernst,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/86d47c5cff7e0198eb164beec6a82d6d~c5_100x100.jpg?x-expires=1702054800&x-signature=cahdTLw%2F0zlgAiRHkBjaar9jHRY%3D,No,---,0
550,Junior 62,ahgbr2004,https://www.tiktok.com/@ahgbr2004,Niemals Grüne wählen,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/04a3818a3ab561c215ad2ba2241908ca~c5_100x100.jpg?x-expires=1702054800&x-signature=SfOCYRk41fOucx0fQRf2i0qg%2BvE%3D,No,---,0
551,Tom,djvampire2020,https://www.tiktok.com/@djvampire2020,Der sieht man die Verlogenheit an. Und wieso nutzt sie ein Smartphone? Widerspricht sie sich da nicht??,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/f27c440f49af8e13fe14f802df747500~c5_100x100.jpg?x-expires=1702054800&x-signature=4eWhGTryX1nLgMS66HOT0va0vMk%3D,No,---,0
552,JoeyTV🎥🍿,joeytv_,https://www.tiktok.com/@joeytv_,Ich hoffe sie wird unsere Bundeskanzlerin 😅🙏,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/a7b28a00d4363b852a1d050dd3b3e822~c5_100x100.jpg?x-expires=1702054800&x-signature=e5bI5EMU1oRFWljLwRo%2Bzwc%2FIFs%3D,No,---,0
553,dari einfach,darisdiarrheadiary,https://www.tiktok.com/@darisdiarrheadiary,WARUM SPRICHT SIE WIE DER AMTHOR,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/89a90c24c6caa86437cad2299c609a2a~c5_100x100.jpg?x-expires=1702054800&x-signature=iCdsGqAV1i4zC6m8ujBmrhD%2B9iQ%3D,No,---,0
554,Girlboss Muslima Dot Com,ilovesoda08,https://www.tiktok.com/@ilovesoda08,Sie ist so süß,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bed67ea4cb4c8467025948aa615e92d6~c5_100x100.jpg?x-expires=1702054800&x-signature=cHz12SH6U1biwiGSp00epiLIVW0%3D,No,---,0
555,Leon Zink,leon.zk23,https://www.tiktok.com/@leon.zk23,Die kann genau null hat man ja an ihrem Buch gemerkt wenn sie das macht dann versteh ich nichts mehr nein zu den Grünen,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7ac249e882840aa507dfbe84152c06a2~c5_100x100.jpg?x-expires=1702054800&x-signature=%2FehlF3Ggq5S%2BuEt4DVl2yee4vyY%3D,No,---,0
556,eduard,eduard.wss,https://www.tiktok.com/@eduard.wss,Sie wirkt wie eine Lehrerin, die aus dem Mutterschutz kommt,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/be1bd1f4997ff1da769c46b0fcc1f8fc~c5_100x100.jpg?x-expires=1702054800&x-signature=NxS2s5RNL4dAHldleJ9fvY4ymKY%3D,No,---,0
557,Jonaslol,lukas.abraich,https://www.tiktok.com/@lukas.abraich,Furchtbar, unwählbar,02.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1665066298582022~c5_100x100.jpg?x-expires=1702054800&x-signature=fuGp2i73EBJn8RL8D72gK26lY4Q%3D,No,---,0
558,WealthyWisdomQuotes,wealthywisdomquotes,https://www.tiktok.com/@wealthywisdomquotes,"""simse""",02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e9a62eb8e293ce03d7910fcf002d85ef~c5_100x100.jpg?x-expires=1702054800&x-signature=WnsCAsVn5ZF9y%2FKkngMEhsGtNHY%3D,No,---,0
559,__________,elpresidenteeeee,https://www.tiktok.com/@elpresidenteeeee,Wahlkampfbus erinnert voll an Tourbus von Rapper😂😂😂,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/38d61f0f41d8aee645aac0d2ea8ed76a~c5_100x100.jpg?x-expires=1702054800&x-signature=mnZ0E79HM77DfusoZCK8LKohjDs%3D,No,---,0
560,broo,bro_chill_okey,https://www.tiktok.com/@bro_chill_okey,wieee langweilig 😂,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0e089b7a538341e11d34183d4d5d05f5~c5_100x100.jpg?x-expires=1702054800&x-signature=4amVDtQVKccGOLWBm4S%2BdD1%2Byrs%3D,No,---,0
561,noahheisch,noahheisch,https://www.tiktok.com/@noahheisch,Sympathisch aber nicht wählbar,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a000d665ed0d6e7a0682b1ae58312bb2~c5_100x100.jpg?x-expires=1702054800&x-signature=zLKp8CBUaBEhBZ7eGLRTBOzZLbY%3D,No,---,0
562,Pele1978,edostar78,https://www.tiktok.com/@edostar78,Sie ist nicht gut fur junge leute 👎👎👎👎,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1e99474f3606945d3660e4d495125432~c5_100x100.jpg?x-expires=1702054800&x-signature=Yh1KZfAvRr8ok4w%2FRuBDsMKNgQc%3D,No,---,0
563,stens1973,gp731900,https://www.tiktok.com/@gp731900,😃☝️💚💚💚😎,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0482f36692b2d849fc9af24ff08c53a4~c5_100x100.jpg?x-expires=1702054800&x-signature=n6iLilLdCiMzohrzLtnEpA0%2FTgA%3D,No,---,0
564,❦,babymaddy777,https://www.tiktok.com/@babymaddy777,Voll sympathisch!💚,03.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/c4b50c2d68c30280e5db443de9736f57~c5_100x100.jpg?x-expires=1702054800&x-signature=rvhtT%2F16STrFCGI6BMhFuruWz%2FM%3D,No,---,0
565,Mändi Snereb,mini_mii90,https://www.tiktok.com/@mini_mii90,Sie hat immerhin Kinder 🤷🏼‍♀️,03.09.21,0,https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/6d1283b717b576dbdf55c987682718a5~c5_100x100.jpg?x-expires=1702054800&x-signature=%2FT%2BNF6JFTRnzL1QQVE3%2B3UsioX4%3D,No,---,0
566,Justin 👊🏻👊🏻,gehtdichchnichtsan,https://www.tiktok.com/@gehtdichchnichtsan,NICH WÄHLEN,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/ca03bc8e17ecc200bd26101d0cc38739~c5_100x100.jpg?x-expires=1702054800&x-signature=j4l1LbqdpHpSFSm5IUkFkztybQE%3D,No,---,0
567,lucy,lucysta3g1,https://www.tiktok.com/@lucysta3g1,@Liv,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0572e3fac9609109b469d9bff2c91519~c5_100x100.jpg?x-expires=1702054800&x-signature=hz7UD6RFfbaYmvivUqkmUmJAONs%3D,No,---,0
568,Foxsnight,foxsnight,https://www.tiktok.com/@foxsnight,Sie ist echt sympathisch 🥰,03.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/796dbed095506665fdf9aafb5a688f9b~c5_100x100.jpg?x-expires=1702054800&x-signature=KCOxu8ElSA3Tz%2BLp9kd%2FxNUIcA4%3D,No,---,0
569,user9210225025942,paul.bxy,https://www.tiktok.com/@paul.bxy,BUS???,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/73e66e1ca6a3c1f2c795feb1c811d297~c5_100x100.jpg?x-expires=1702054800&x-signature=yKrcQATNMeLQuGVNF%2F55SUwaSeU%3D,No,---,0
570,Androcado,androcado,https://www.tiktok.com/@androcado,Sympathisch, hat aber kein Plan,03.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1648937034419205~c5_100x100.jpg?x-expires=1702054800&x-signature=rW8p4viiVBz56QKQWTMvMITWn84%3D,No,---,0
571,Jo Wipper,jonas.exe69,https://www.tiktok.com/@jonas.exe69,✨Simsen✨,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4aab52798a15548da3d71c0fc5c772ed~c5_100x100.jpg?x-expires=1702054800&x-signature=s5Tpv7ZqugBdvQ94fFl4uiYpOIc%3D,No,---,0
572,katharinakind,lol_jenny4,https://www.tiktok.com/@lol_jenny4,Ja sie ist anscheinend eine nette frau keine frage,aber ich muss nicht ihre Ansichten teilen.,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1832ce637eb258b2cf4af0f902d6d7da~c5_100x100.jpg?x-expires=1702054800&x-signature=1nb%2BbilQqBWvShu3hV5suYTUVhQ%3D,No,---,0
573,Wolfgang_Gangwolf,wolfgang_gangwolf,https://www.tiktok.com/@wolfgang_gangwolf,Grüne?! Nein Danke,03.09.21,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/d6b647d2bbdf604deb9fe8aa947ac8be.jpg?x-expires=1702054800&x-signature=hb0cR4FAj1jUyCTWO1V83E3p99I%3D,No,---,0
574,so_lambo,sophmoph6,https://www.tiktok.com/@sophmoph6,Oah Leute keine Ahnung wen man wählen soll. Alle irgendwie schwierig..,03.09.21,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0416706293390cff62396244a526e936~c5_100x100.jpg?x-expires=1702054800&x-signature=cMWVqzstEGGgQfK6iLIxCqt0Ju0%3D,No,---,0
575,user6456631911772,owrw4,https://www.tiktok.com/@owrw4,Niemals grün. Und schon gar nicht Baerbock, die Brechstange…,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e1cbb7d5af8d571227005af1865a9824~c5_100x100.jpg?x-expires=1702054800&x-signature=qu8TtAWZFzYsjOIXIxwPK86Njow%3D,No,---,0
576,monika,omi.moni1,https://www.tiktok.com/@omi.moni1,Wer die Grünen wählt ,wird es jahrelang bereuen ! 😁😁😁😁,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ecea5ceb44acd9a6bd7b29bafc1a0a5f~c5_100x100.jpg?x-expires=1702054800&x-signature=eg%2BQybYmZQH3tQAWgSqma3XZBXY%3D,No,---,0
577,RaZieL,loopingloui1992,https://www.tiktok.com/@loopingloui1992,und wieviel ist gefälscht in ihrem Handy? und wieso hat sie überhaupt ein Handy? will sie nicht die Welt mit ihrem Klimaquatsch retten?,03.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/238f46bd036ca0dc76a85787eaf2cade~c5_100x100.jpg?x-expires=1702054800&x-signature=ZXw45yryWDTuT0vEtDjB6SgHXxU%3D,No,---,0
578,Felix,flxz08,https://www.tiktok.com/@flxz08,nein.,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/372cfae1b018ec3f895362ee4845ed3f~c5_100x100.jpg?x-expires=1702054800&x-signature=3alLaRQKBZ5GlhDR3Go%2FqfE46OY%3D,No,---,0
579,STUKALover69,stukalover,https://www.tiktok.com/@stukalover,neinzurechtsundlinks,03.09.21,0,https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/27e21b02252d84dceefce7120dfb4fb5~c5_100x100.jpg?x-expires=1702054800&x-signature=3GLhScjXNL67yjDrj1OAi0F5yek%3D,No,---,0
580,Piot,piotruschbruder,https://www.tiktok.com/@piotruschbruder,Ein grünes Herz 🤦🏻‍♂️🤦🏻‍♂️CAP 🧢,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1dd0db2b5808912f25b42875bfcfba64~c5_100x100.jpg?x-expires=1702054800&x-signature=7VArDiiYzMeieXpDVnod39gpYeE%3D,No,---,0
581,xXJaV1sXx,xxjav1sxx,https://www.tiktok.com/@xxjav1sxx,Wer die alte wählt sollte gleich abgeschoben werden, hab gehört in so nem Land im Westen ist momentan mächtig Platz,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/77168ac8012cf91a9a55eebb6c9956ac~c5_100x100.jpg?x-expires=1702054800&x-signature=OLDTGJB78HiWO87%2BZekB6peWw7U%3D,No,---,0
582,sakura 🌸,bb.ygirl,https://www.tiktok.com/@bb.ygirl,@alxsma ich find sie iwie so sympathisch,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/18932601884702f2c538f1df8bd9ee01~c5_100x100.jpg?x-expires=1702054800&x-signature=oWzhPChvAXdTssQo7sAo58kFasw%3D,No,---,0
583,Sorry,ratbappe.1,https://www.tiktok.com/@ratbappe.1,Süß ❤️,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e685060860e09237429c387cbdd2baac~c5_100x100.jpg?x-expires=1702054800&x-signature=AoL7040BaIZ6jdajjY7PWAM4bbQ%3D,No,---,0
584,Mr.Barker1985,mrbarker1985,https://www.tiktok.com/@mrbarker1985,Sie mag ja als Mensch sympathisch sein - aber politisch absolut ungeeignet,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/84c11c49ae34c5095ec6b3cfcf1a978a~c5_100x100.jpg?x-expires=1702054800&x-signature=VkT8OrSrwy9exIPAVw00VqEgCmM%3D,No,---,0
585,Darwin Paschke,legitpaschii,https://www.tiktok.com/@legitpaschii,Sympathische frau, falsche partei,03.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/3d0a3bdc091a9010f3c0cb5f97551d3e~c5_100x100.jpg?x-expires=1702054800&x-signature=KzptYtCytxxwz6RgJqRAFHxX%2BNE%3D,No,---,0
586,Emma,emma.nlp,https://www.tiktok.com/@emma.nlp,@mareile.brkln @miri_sdt iwi wirkt die da soooo krass sympathisch,03.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/1f359eff96238cf32bc07b52cc29eb44~c5_100x100.jpg?x-expires=1702054800&x-signature=wNjrhWfMmDtCEd7kauQ3qqObDdE%3D,No,---,0
587,PoetryRichman,ricardo4304,https://www.tiktok.com/@ricardo4304,Vielleicht würde es für eine Sendung im Kinderkanal reichen 🥰,03.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/2840fcd19303c75ed61dfba84c29cb2a~c5_100x100.jpg?x-expires=1702054800&x-signature=cCMNyThwr9bP42SiIfC0ogkiz1Y%3D,No,---,0
588,Yannik ⃝꙰⃝꙰⃝꙰⃝꙰⃝꙰⃝꙰⃝꙰⃝꙰⃝꙰⃝,yannik_3112,https://www.tiktok.com/@yannik_3112,simse mir mal die digitalisierungspläne in deutschland,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/a88c2cc11d3d1de74928cb7981f42232~c5_100x100.jpg?x-expires=1702054800&x-signature=dUeZWGtTnvZwXCoGEpdvJxfBcaE%3D,No,---,0
589,Luca,frederikzoller,https://www.tiktok.com/@frederikzoller,Bin ich der einzige, der findet, dass sie von der Art wie sie redet Philip Amthor ähnelt?,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3022a909494d801c9393d7ca7be45f4a~c5_100x100.jpg?x-expires=1702054800&x-signature=imHdh1mJQdv2kIaYFLm5riD8b1c%3D,No,---,0
590,Nina Schneider,nin4ik87,https://www.tiktok.com/@nin4ik87,Nein zu grün 😳,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f9d7966ee49813c90c5528620499ce9e~c5_100x100.jpg?x-expires=1702054800&x-signature=ZaSscrk439YK34%2Fy3%2F6RANUmNv4%3D,No,---,0
591,Kati Jb,katijb,https://www.tiktok.com/@katijb,Wieviel sprit verbrät der Wahlkampf bus so? Oder fährt der mit Solaranlage?! Ironie off. Wer die wählt hat nichts mehr zu lachen.,03.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/a6580e9f9044b339102e835ca8a241b9~c5_100x100.jpg?x-expires=1702054800&x-signature=%2BMV9JtCnU9mKA8U644DRKjYlV%2Bc%3D,No,---,0
592,Justin Klot,justin...klot,https://www.tiktok.com/@justin...klot,Die armen kinder,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f66b8eeb3c4ad0e951277e48362cbca9~c5_100x100.jpg?x-expires=1702054800&x-signature=vtidBxSJE3cgPBPaFig2kDb09Kc%3D,No,---,0
593,Simon Kiel,kimonsiel,https://www.tiktok.com/@kimonsiel,Simse😂😂,03.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1649563138118662~c5_100x100.jpg?x-expires=1702054800&x-signature=vwEd%2FpAF1cNqAKTkhi7H2JzRZ90%3D,No,---,0
594,Finnja👩🏻‍🚒,fi_nn_ja,https://www.tiktok.com/@fi_nn_ja,Liebe sie !,03.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/8875fd59ad41a5c73ebfa1ba934c94c4~c5_100x100.jpg?x-expires=1702054800&x-signature=zBLrLHsknV4i1rV7NNZLxC6MyK8%3D,No,---,0
595,reclima,reclima,https://www.tiktok.com/@reclima,Wetter app mehr als WhatsApp😂,03.09.21,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1670504583184390~c5_100x100.jpg?x-expires=1702054800&x-signature=CtKlwOrIrDLaVRRWEmwFSiuPmfs%3D,No,---,0
596,ItsZer0_o,itszer0_o,https://www.tiktok.com/@itszer0_o,Sie ist einfach nur in der falschen Partei,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f55ad7c68d0840177faf5a5971db5727~c5_100x100.jpg?x-expires=1702054800&x-signature=yJJtl5VsBOPfHoUNAWvKH7nhVcA%3D,No,---,0
597,Pixeldichte,pixeldichte,https://www.tiktok.com/@pixeldichte,Sympathisch! In allen Punkten!,03.09.21,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/08891157abeb890a6222dc973e763b33~c5_100x100.jpg?x-expires=1702054800&x-signature=eWRlWyxmq6gTduOEXqS3pm3ujQw%3D,No,---,0
598,ODB,user_0o8,https://www.tiktok.com/@user_0o8,kann ich mir nicht geben,03.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/0832bb35cbf725cca97a5f1327092cbc~c5_100x100.jpg?x-expires=1702054800&x-signature=yJJYQYXXyqud8Uvsqlb%2FhErKv14%3D,No,---,0
599,Frank,frankgrunesammeler,https://www.tiktok.com/@frankgrunesammeler,Alleine wie sie das Handy hält sagt schon alles…,02.09.21,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1831ad4cc0056a62881b9c9183211ca5.jpg?x-expires=1702054800&x-signature=LZSLLxI5ZpbxXxrpH4gWgI8ahnk%3D,No,---,0
600,finnja,finnja.hfmn,https://www.tiktok.com/@finnja.hfmn,Yeeees grünen 💪🏻💚,02.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1635256032477189~c5_100x100.jpg?x-expires=1702054800&x-signature=bmuRz%2FOEB9amDcEuvAUNBdDktRQ%3D,No,---,0
601,Nico_Official,nico_official1997,https://www.tiktok.com/@nico_official1997,Öko Tante aber ein Handy besitzen ist aber nicht toll für die Umwelt 😂,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b7db4d53ab33915e84c7870b9a2c7f3d~c5_100x100.jpg?x-expires=1702054800&x-signature=AI7fsosyItDHmQr1CO%2B2rPd0vUw%3D,No,---,0
602,platinschmuck,platinschmuck,https://www.tiktok.com/@platinschmuck,will sie abchecken bre,03.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1702054800&x-signature=3BIf08pZxVHHGSPR9mjSbc6v7zQ%3D,No,---,0
603,Wesker,wesker207,https://www.tiktok.com/@wesker207,Wie kann es sein das die immer noch zu Wahl steht Politiker haben echt gesetzfreiheit..,03.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/4b1e2f02ebe6fa5a5699520672af54bb~c5_100x100.jpg?x-expires=1702054800&x-signature=Y%2BD9IYpMKJBUT6cvKDqYKbVnxPc%3D,No,---,0
604,Leandra,seybl,https://www.tiktok.com/@seybl,Mal ganz ungeachtet der Politik, die Frau an sich ist einfach mega sympathisch🙃,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4271997a6354d98af5d35ecfb437f26f~c5_100x100.jpg?x-expires=1702054800&x-signature=voscOmbkXxd7N5mIm3JKNLfkFy0%3D,No,---,0
605,-,leon.solga,https://www.tiktok.com/@leon.solga,@twinxu,03.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/657e22a33cf8a3f9d7dee2c718436319~c5_100x100.jpg?x-expires=1702054800&x-signature=rE%2F0S0DdKO88YhmC%2FSiMJ6zDKNg%3D,No,---,0
606,Stanley Sommer,stanleysommer,https://www.tiktok.com/@stanleysommer,jetzt erst recht nein,03.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/3e04692f72f2bc67ba8f022423642454~c5_100x100.jpg?x-expires=1702054800&x-signature=F2v2MpHba7VyXPuuvO8tvaJVzrQ%3D,No,---,0
607,Roffel,roffelger,https://www.tiktok.com/@roffelger,Aja is bei den Grünen is auch für die Umwelt aber ein Mobiltelefon haben 😂😂😂😂,03.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1643297787448326~c5_100x100.jpg?x-expires=1702054800&x-signature=RZPVzlt%2BZcTOnN7ZrrmKExfBCOo%3D,No,---,0
608,Alex,albe.76,https://www.tiktok.com/@albe.76,Zeig uns doch mal deine Steuererklärung. Gab’s wieder Nebeneinkünfte die „vergessen“ wurde? Oder sollen wir nur die Nachbarn anschwärzen?,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5ce127ae7dbbb6659556b4414efe96df~c5_100x100.jpg?x-expires=1702054800&x-signature=byzufJJ07B0nS0UUcBRoG88CsKI%3D,No,---,0
609,Tristan,eisbachvibes,https://www.tiktok.com/@eisbachvibes,🔵🔵🔵🔵,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c0057700a78823a594a97c6d79602904~c5_100x100.jpg?x-expires=1702054800&x-signature=6tQCaR3HeKvIK6I126WNIavSG0A%3D,No,---,0
610,R,rst03112,https://www.tiktok.com/@rst03112,Als Kindergärtnerin macht sie ein gutes Bild,03.09.21,0,https://p77-sign-sg-lite.tiktokcdn.com/aweme/100x100/tiktok-obj/1685325115550722.jpg?x-expires=1702054800&x-signature=bTSXc6i7KojD3oZkWeehZMn4XMI%3D,No,---,0
611,Alex,alexgiss4,https://www.tiktok.com/@alexgiss4,Erste Antwort und direkt gelogen,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7e42568bb7f051a4261cd5e181e12dc0~c5_100x100.jpg?x-expires=1702054800&x-signature=9brdna3rUV6YCtFeYcZQjNZgWv4%3D,No,---,0
612,HeyTim,heytim005,https://www.tiktok.com/@heytim005,Warum wohl das grüne Herz 🤔😅,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/872b2b778ae7116fc7513c47dc24ce85~c5_100x100.jpg?x-expires=1702054800&x-signature=Tfo2SS7CdpNwbv2ZJX1OhLWwOiA%3D,No,---,0
613,luca,lucaquit,https://www.tiktok.com/@lucaquit,✨mit wem ich SIMSE✨,03.09.21,0,https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/4b1e62766782b736ec093cc0e5e71bbc~c5_100x100.jpg?x-expires=1702054800&x-signature=p3yv1I62TZveBdHyGHcl%2BmD%2FYQk%3D,No,---,0
614,SektorA,sektoraq,https://www.tiktok.com/@sektoraq,Und wo kommt der Strom für das Handy her?,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/04e53c8fe84f7570db93f30bf800b0ab~c5_100x100.jpg?x-expires=1702054800&x-signature=xCqq2X85%2F89JPsUgvr88715Vpe0%3D,No,---,0
615,Willi C,wcon66,https://www.tiktok.com/@wcon66,Mit den grünen kobolden konnte ich noch nie was anfangen, für mich gibt's nur 💙💙💙💯💪🇩🇪,03.09.21,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1679727971281922.jpg?x-expires=1702054800&x-signature=rzL2dlV96M73LWDacXvIXoU58ME%3D,No,---,0
616,noe.twl_mtb,noe.twl_mtb,https://www.tiktok.com/@noe.twl_mtb,Sympathisch,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/44c219bd43d0376ff6a9b0fbd237e049~c5_100x100.jpg?x-expires=1702054800&x-signature=jjiteT1HEsoO4bV4mtAXoXMRIvQ%3D,No,---,0
617,@_@,davidk023,https://www.tiktok.com/@davidk023,Ich mag sie.,03.09.21,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1670205828424710~c5_100x100.jpg?x-expires=1702054800&x-signature=aH7yRolHy7KFf1OAy74DhftkrLg%3D,No,---,0
618,anfaengerglueck,anfaengerglueck,https://www.tiktok.com/@anfaengerglueck,Sie ist sehr weit weg davon Kanzlerin zu werden.,03.09.21,0,https://p77-sign-va-lite.tiktokcdn.com/musically-maliva-obj/1651555428823045~c5_100x100.jpg?x-expires=1702054800&x-signature=EKssn%2BPnNkSurzB7XDL6swZ935E%3D,No,---,0
619,luklim77,luklim77,https://www.tiktok.com/@luklim77,Muss sagen die is sympathisch aber mag ihre Partei trotzdem nicht,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1838bd70853793d627e603c7983ad841~c5_100x100.jpg?x-expires=1702054800&x-signature=6%2B3LPXXiZNWSeJjhKku1bUmux%2Fg%3D,No,---,0
620,Max,schmoguss,https://www.tiktok.com/@schmoguss,@einfachtyz ich hab miese Amelie vibes,02.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1910d61b3137d05a540b32a3ccf67071~c5_100x100.jpg?x-expires=1702054800&x-signature=peLgXO428yUoYmqcbgyOjDLgOEo%3D,No,---,0
621,Ohle,ohlelights,https://www.tiktok.com/@ohlelights,Sympathisch 🤝,03.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/a6124f9267bf80185c7aab440deabcd3~c5_100x100.jpg?x-expires=1702054800&x-signature=JO86T6MdDN%2B2ALcvDI3%2BBobklZI%3D,No,---,0
622,Tobias,tobiasrenzland,https://www.tiktok.com/@tobiasrenzland,Regen und kalt in Deutschland?? ja wo ist denn die Klimaerwärmung ??,03.09.21,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b7d2bc4c5df489d8534a2ff2e52ee376~c5_100x100.jpg?x-expires=1702054800&x-signature=k1Jo6SjpRbGM1LViujqjm%2FDAPDs%3D,No,---,0
623,AviationGeek,dt.game,https://www.tiktok.com/@dt.game,Politiker bleiben Politiker werden gewählt und am Ende bleibt alles so wie’s ist 😂,02.09.21,0,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/ca48bd9d62ffc3325ba77a77cfff2be2~c5_100x100.jpg?x-expires=1702054800&x-signature=19csk84Oh8vHVk0Q9kp1MEMP%2F5Y%3D,No,---,0
